time,frequency,confidence
4.590,499.682,0.057683
4.600,508.736,0.079022
4.610,304.786,0.076002
4.620,304.913,0.046368
4.630,328.883,0.047904
4.640,428.168,0.056711
4.650,401.723,0.098559
4.660,401.757,0.117345
4.670,638.398,0.111006
4.680,635.521,0.190516
4.690,578.937,0.130176
4.700,585.540,0.107993
4.710,594.118,0.095911
4.720,595.171,0.120231
4.730,395.902,0.190996
4.740,590.809,0.145678
4.750,777.958,0.147503
4.760,1577.599,0.074654
4.770,596.054,0.072539
4.780,601.344,0.053681
4.790,537.919,0.038401
4.800,466.470,0.051738
4.810,333.055,0.067265
4.820,400.723,0.093243
4.830,326.782,0.088230
4.840,634.013,0.106576
4.850,538.295,0.083792
4.860,585.159,0.115546
4.870,591.977,0.100220
4.880,397.525,0.101901
4.890,398.483,0.089371
4.900,536.513,0.061638
4.910,397.452,0.084775
4.920,396.258,0.176628
4.930,395.792,0.218032
4.940,591.223,0.131593
4.950,779.113,0.135985
4.960,588.714,0.057971
4.970,597.729,0.061225
4.980,601.078,0.025587
4.990,309.220,0.029691
5.000,322.895,0.038469
5.010,328.553,0.037646
5.020,331.408,0.053663
5.030,428.204,0.061919
5.040,428.123,0.111109
5.050,400.095,0.122580
5.060,651.094,0.036360
5.070,652.013,0.162471
5.080,646.426,0.111212
5.090,582.152,0.192519
5.100,584.477,0.184054
5.110,590.441,0.134118
5.120,597.584,0.083341
5.130,648.101,0.065225
5.140,654.987,0.073011
5.150,634.753,0.104641
5.160,648.801,0.114045
5.170,698.271,0.143844
5.180,580.359,0.111786
5.190,583.001,0.142737
5.200,589.603,0.165008
5.210,644.243,0.160452
5.220,650.974,0.141776
5.230,653.509,0.117377
5.240,660.503,0.040241
5.250,661.414,0.054363
5.260,659.105,0.101515
5.270,634.866,0.114144
5.280,584.352,0.156096
5.290,585.464,0.194279
5.300,585.992,0.107764
5.310,583.540,0.120491
5.320,594.952,0.108552
5.330,598.868,0.048032
5.340,323.054,0.027421
5.350,323.218,0.045805
5.360,324.936,0.034212
5.370,339.635,0.025101
5.380,429.060,0.057351
5.390,330.970,0.092124
5.400,330.160,0.104011
5.410,427.892,0.082076
5.420,401.772,0.154363
5.430,401.904,0.053615
5.440,657.542,0.035852
5.450,658.373,0.102735
5.460,82.465,0.096625
5.470,309.481,0.030176
5.480,322.352,0.035767
5.490,323.915,0.045985
5.500,331.769,0.034747
5.510,331.895,0.039233
5.520,331.883,0.059441
5.530,428.855,0.085260
5.540,428.382,0.109012
5.550,400.195,0.089209
5.560,655.976,0.080949
5.570,644.952,0.084733
5.580,584.495,0.143785
5.590,586.701,0.178088
5.600,596.143,0.166726
5.610,651.895,0.114771
5.620,658.565,0.086659
5.630,658.907,0.083091
5.640,660.901,0.051959
5.650,647.295,0.056826
