time,frequency,confidence
10.350,272.796,0.952382
10.360,272.699,0.959923
10.370,272.525,0.956144
10.380,272.605,0.958218
10.390,272.712,0.959038
10.400,272.479,0.961932
10.410,272.677,0.951861
10.420,272.893,0.951798
10.430,272.731,0.959599
10.440,272.670,0.955855
10.450,272.951,0.953769
10.460,273.040,0.953533
10.470,272.847,0.956128
10.480,272.930,0.951275
10.490,272.905,0.949253
10.500,272.753,0.956779
10.510,272.716,0.954180
10.520,272.759,0.953355
10.530,272.725,0.953715
10.540,272.598,0.958652
10.550,272.772,0.950520
10.560,272.891,0.954056
10.570,272.751,0.957057
10.580,272.746,0.954920
10.590,272.750,0.956447
10.600,272.741,0.954951
10.610,272.716,0.960250
10.620,272.797,0.954645
10.630,272.948,0.955453
10.640,272.866,0.955495
10.650,272.965,0.955525
10.660,272.857,0.955340
10.670,272.933,0.952320
10.680,272.851,0.958924
10.690,272.874,0.954929
10.700,272.910,0.955134
10.710,273.002,0.951929
10.720,272.937,0.957081
10.730,272.833,0.957000
10.740,272.986,0.954891
10.750,272.945,0.958965
10.760,272.956,0.956720
