time,frequency,confidence
8.940,644.624,0.060028
8.950,645.158,0.090484
8.960,583.205,0.164199
8.970,584.371,0.175835
8.980,584.072,0.135727
8.990,594.065,0.137361
9.000,596.968,0.172731
9.010,651.471,0.151701
9.020,660.406,0.131882
9.030,635.171,0.091545
9.040,577.546,0.181432
9.050,583.873,0.183379
9.060,584.297,0.138755
9.070,583.708,0.109344
9.080,651.905,0.102648
9.090,650.232,0.081456
9.100,602.313,0.050037
9.110,601.523,0.024265
9.120,327.958,0.040879
9.130,329.215,0.074212
9.140,399.906,0.130438
9.150,399.735,0.071691
9.160,1975.640,0.039512
9.170,658.002,0.132487
9.180,640.720,0.121578
9.190,578.741,0.188110
9.200,584.187,0.162382
9.210,584.093,0.125287
9.220,593.315,0.127699
9.230,596.733,0.093644
9.240,598.610,0.044217
9.250,603.882,0.035136
9.260,326.790,0.028711
9.270,328.013,0.045948
9.280,417.418,0.067494
9.290,430.333,0.128484
9.300,650.854,0.200361
9.310,243.610,0.062752
9.320,537.446,0.041859
9.330,304.534,0.049843
9.340,328.635,0.061404
9.350,411.546,0.073637
9.360,399.896,0.098473
9.370,400.245,0.101516
9.380,326.662,0.086266
9.390,644.543,0.096469
9.400,579.012,0.108117
9.410,584.023,0.158511
9.420,592.214,0.123135
9.430,592.432,0.097298
9.440,593.322,0.111434
9.450,594.668,0.128565
9.460,650.159,0.108019
9.470,598.153,0.078523
9.480,600.973,0.047798
9.490,305.188,0.062248
9.500,305.475,0.119325
9.510,322.007,0.057804
9.520,325.725,0.044963
9.530,340.084,0.029312
9.540,339.422,0.023923
9.550,429.489,0.089026
9.560,429.090,0.111190
9.570,400.068,0.116542
9.580,327.849,0.075785
9.590,655.877,0.082060
9.600,635.609,0.119687
9.610,579.074,0.128778
9.620,584.560,0.129367
9.630,536.646,0.077723
9.640,536.991,0.061200
9.650,398.440,0.068456
9.660,397.349,0.080160
9.670,396.585,0.149851
9.680,396.058,0.215435
9.690,591.213,0.139241
9.700,778.063,0.116433
9.710,589.008,0.058195
9.720,595.808,0.064885
9.730,597.508,0.058136
9.740,602.181,0.042830
9.750,431.119,0.045469
9.760,400.865,0.102773
9.770,637.860,0.056375
9.780,636.499,0.220820
9.790,631.558,0.119092
9.800,585.577,0.093884
9.810,594.345,0.100086
9.820,395.851,0.113310
9.830,394.846,0.229199
9.840,395.791,0.121069
9.850,589.453,0.092323
9.860,651.628,0.105075
9.870,598.334,0.085103
9.880,602.310,0.040953
9.890,305.562,0.024227
9.900,305.360,0.044561
9.910,334.904,0.054787
9.920,331.449,0.062219
9.930,330.652,0.080284
9.940,330.387,0.071435
9.950,428.743,0.068884
9.960,431.747,0.164831
9.970,659.760,0.068914
9.980,305.378,0.037905
9.990,332.697,0.082859
10.000,1977.197,0.111131
10.010,1976.633,0.100273
10.020,1978.329,0.015613
10.030,648.409,0.028282
10.040,637.956,0.103459
10.050,575.968,0.134201
10.060,582.780,0.145498
10.070,584.839,0.116292
10.080,535.941,0.093720
10.090,592.488,0.105651
10.100,594.661,0.132944
10.110,596.850,0.082935
10.120,596.408,0.052203
10.130,326.355,0.038305
10.140,305.916,0.042910
10.150,323.628,0.036429
10.160,328.587,0.034314
10.170,332.355,0.038437
10.180,428.331,0.091843
10.190,400.492,0.110740
10.200,429.117,0.110749
10.210,430.783,0.060248
10.220,308.331,0.068571
10.230,308.495,0.046032
10.240,305.903,0.055263
10.250,307.042,0.038879
10.260,325.381,0.030305
10.270,339.772,0.025551
10.280,339.353,0.021268
10.290,429.330,0.041333
10.300,429.253,0.096330
10.310,330.184,0.102244
10.320,401.795,0.139582
10.330,402.306,0.080176
10.340,648.839,0.111557
10.350,698.743,0.133504
10.360,577.719,0.150434
10.370,583.128,0.153413
10.380,535.743,0.114721
10.390,535.693,0.103578
10.400,535.546,0.089333
10.410,591.970,0.087430
10.420,593.299,0.119091
10.430,596.219,0.133920
10.440,650.613,0.140423
10.450,596.889,0.110686
10.460,709.779,0.104886
10.470,700.010,0.080620
10.480,577.240,0.137407
10.490,583.725,0.179727
10.500,592.916,0.146426
10.510,394.770,0.094015
10.520,584.169,0.101184
10.530,581.229,0.101945
10.540,583.753,0.117505
10.550,597.173,0.092748
10.560,602.639,0.035877
10.570,309.350,0.025146
10.580,309.696,0.046412
10.590,323.107,0.034652
10.600,339.503,0.031849
10.610,332.082,0.032794
10.620,332.204,0.043435
10.630,428.722,0.079658
10.640,429.642,0.112232
10.650,330.103,0.086573
10.660,329.560,0.072107
10.670,328.092,0.077565
10.680,328.130,0.081867
10.690,415.355,0.071015
10.700,647.216,0.101975
10.710,584.045,0.117969
10.720,582.781,0.160838
10.730,581.586,0.191991
10.740,583.825,0.157302
10.750,595.868,0.127338
