time,frequency,confidence
6.410,600.830,0.035822
6.420,304.258,0.054707
6.430,333.608,0.062415
6.440,400.339,0.086081
6.450,327.428,0.066638
6.460,649.997,0.085058
6.470,644.465,0.094750
6.480,583.550,0.172058
6.490,584.885,0.165926
6.500,584.219,0.129048
6.510,595.796,0.107560
6.520,598.741,0.063957
6.530,603.494,0.040029
6.540,323.694,0.033278
6.550,305.571,0.059484
6.560,333.486,0.088158
6.570,330.252,0.108323
6.580,328.283,0.071030
6.590,327.916,0.066271
6.600,646.570,0.090599
6.610,584.858,0.123594
6.620,595.832,0.113579
6.630,597.741,0.064182
6.640,598.278,0.051711
6.650,430.884,0.050700
6.660,330.054,0.088768
6.670,326.682,0.073909
6.680,324.146,0.044073
6.690,533.673,0.060556
6.700,583.977,0.103408
6.710,584.423,0.156578
6.720,585.117,0.123881
6.730,596.009,0.107026
6.740,650.080,0.071601
6.750,659.725,0.110289
6.760,661.164,0.097446
6.770,659.821,0.081141
6.780,657.399,0.054931
